"cidade";"ID"
"Alagoas";"CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL E TECNOLOGICO DE MACEIO DICIONARISTA AURELIO BUARQUE DE HO (27051161)"
"Alagoas";"COLEGIO DA POLICIA MILITAR TIRADENTES - UNIDADE AGRESTE (27051528)"
"Alagoas";"ESCOLA ESTADUAL PROFA EDLEUZA OLIVEIRA DA SILVA (27051617)"
"Alagoas";"ESCOLA ESTADUAL PROFA BENEDITA MARIA RUFINO DE CHAGAS COELHO (27051633)"
"Alagoas";"ESCOLA ESTADUAL DORGIVAL GONCALVES (27051676)"
"Alagoas";"ESCOLA ESTADUAL MANUEL BALTAZAR PEREIRA DIEGUES JUNIOR (27053520)"
"Alagoas";"ESCOLA ESTADUAL AQUILINA BULHOES BARROS (27215024)"
"Alagoas";"ESCOLA ESTADUAL DEP GUILHERMINO DE OLIVEIRA (27216136)"
"Alagoas";"ESCOLA ESTADUAL GOVERNADOR GERALDO BULHOES BARROS (27216519)"
"Alagoas";"ESCOLA ESTADUAL MARCOS ANTONIO CAVALCANTI SILVA (27216608)"
"Alagoas";"ESCOLA ESTADUAL MANOEL DE ARAUJO DORIA (27216616)"
"Alagoas";"ESCOLA ESTADUAL DR JOSE MARIA DE MELO (27216667)"
"Alagoas";"ESCOLA INDIGENA ESTADUAL PROF� MARLENE MARQUES DOS SANTOS (27216721)"
"Alagoas";"CENTRO ESTADUAL DE EDUCACAO PROFESSORA WANDETTE GOMES DE CASTRO (27218163)"
"Alagoas";"ESCOLA ESTADUAL PROFESSORA RUTH MENDONCA (27218589)"
"Alagoas";"ESCOLA ESTADUAL MARIA RITA LYRA DE ALMEIDA (27220036)"
"Alagoas";"COLEGIO TIRADENTES POLICIA MILITAR (27220044)"
"Alagoas";"ESCOLA ESTADUAL DR FRANCISCO MELO (27220052)"
"Alagoas";"ESCOLA ESTADUAL DEPUTADO GILVAN BARROS (27220087)"
"Alagoas";"CENTRO EDC DE JOVENS E ADULTOS PAULO FREIRE - CEJA (27224546)"
"Alagoas";"ESCOLA ESTADUAL PROFESSORA MARIA MARGARIDA SILVA PUGLIESI (27224759)"
"Alagoas";"ESCOLA ESTADUAL PROFESSORA ROSALVA PEREIRA VIANA (27224791)"
"Alagoas";"ESCOLA TECNICA DE SAUDE PROFESSORA VALERIA HORA (27224929)"
"Alagoas";"ESCOLA ESTADUAL PROFESSORA LAURA MARIA CHAGAS DE ASSIS (27225259)"
"Alagoas";"ESCOLA ESTADUAL MARIA DAS GRACAS DE SA TEIXEIRA (27225569)"
"Alagoas";"ESCOLA ESTADUAL MARIA SALETE GUSMAO DE ARAUJO (27225674)"
"Alagoas";"ESCOLA ESTADUAL PROFESSORA ANAIAS DE LIMA ANDRADE (27225682)"
"Alagoas";"ESCOLA ESTADUAL PROFESSORA MARIA ANTONIA DE OLIVEIRA SANTOS (27225755)"
"Alagoas";"ESCOLA ESTADUAL GERALDO MELO DOS SANTOS (27225968)"
"Alagoas";"ESCOLA ESTADUAL MARIA DE LOURDES SANTOS DA SILVA (27226131)"
"Alagoas";"ESCOLA ESTADUAL DE EM INTEGRAL INTEGRADO A EDUC PROFISSIONAL PROF� IZAURA ANTONIA DE LISBOA (27226158)"
"Alagoas";"ESCOLA ESTADUAL PROF� CLAUDIZETE LIMA ELEUTERIO (27226174)"
"Alagoas";"ESCOLA ESTADUAL DJALMA BARROS SIQUEIRA (27226239)"
"Alagoas";"ESCOLA ESTADUAL PROF� BENEDITA DE CASTRO LIMA (27226271)"
"Alagoas";"ESCOLA ESTADUAL PROFESSOR LIMA CASTRO (27226328)"
"Alagoas";"ESCOLA ESTADUAL INDIGENA JOSE GOMES CELESTINO (27226336)"
"Alagoas";"ESCOLA ESTADUAL PADRE TEOFANES AUGUSTO DE ARAUJO BARROS (27226468)"
"Alagoas";"ESCOLA INDIGENA CACIQUE ALFREDO CELESTINO (27226638)"
"Alagoas";"ESCOLA ESTADUAL INDIGENA BALBINO FERREIRA (27226794)"
"Alagoas";"ESCOLA ESTADUAL PROFA ELZA SOARES CAVALCANTE (27226808)"
"Alagoas";"ESCOLA ESTADUAL PROF� GILVANA ATAIDE CAVALCANTE CABRAL (27226930)"
"Alagoas";"ESCOLA ESTADUAL MARCELO RESENDE (27226948)"
"Alagoas";"ESCOLA INDIGENA ACONA (27227227)"
"Alagoas";"ESCOLA ESTADUAL PROF� MARIA LUCIA LINS DE FREITAS (27230040)"
"Alagoas";"ESCOLA INDIGENA ANCELMO BISPO DE SOUZA (27230562)"
"Alagoas";"ESCOLA ESTADUAL MARIA IVONE SANTOS DE OLIVEIRA (27235807)"
"Alagoas";"CAS CENTRO DE ATENDIMENTO AS PESSOAS COM SURDEZ JOELINA ALVES CERQUEIRA (27237400)"
"Alagoas";"ESCOLA ESTADUAL PROFESSOR LIBERALINO BONFIM DE OLIVEIRA (27253007)"
"Alagoas";"ESCOLA ESTADUAL DE ED BASICA E PROFISSIONAL JOSE APRIGIO BRANDAO VILELA (27353036)"
"Alagoas";"ESCOLA ESTADUAL ROSA MARIA PAULINO DA FONSECA (27354024)"
"Sergipe";"COLEGIO ESTADUAL DOM JUVENCIO DE BRITTO (28000013)"
"Sergipe";"COLEGIO ESTADUAL MARIA MONTESSORI (28000315)"
"Sergipe";"ESCOLA ESTADUAL MONSENHOR RANGEL (28000749)"
"Sergipe";"COLEGIO ESTADUAL NELSON REZENDE DE ALBUQUERQUE (28000897)"
"Sergipe";"COLEGIO ESTADUAL MANOEL ALCINO DO NASCIMENTO (28000951)"
"Sergipe";"CENTRO DE EXCELENCIA MARIA DAS GRACAS MENEZES MOURA (28001150)"
"Sergipe";"CENTRO DE EXCELENCIA 28 DE JANEIRO (28001400)"
"Sergipe";"ESCOLA ESTADUAL JOSE INACIO DE FARIAS (28001630)"
"Sergipe";"COLEGIO ESTADUAL CICERO BEZERRA (28001680)"
"Sergipe";"CENTRO DE EXCELENCIA MANOEL MESSIAS FEITOSA (28001699)"
"Sergipe";"ESCOLA PE LEON GREGORIO (28002199)"
"Sergipe";"ESCOLA ESTADUAL PROFESSORA EVANGELINA AZEVEDO (28002229)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR JUSTINIANO DE MELO E SILVA (28002245)"
"Sergipe";"COLEGIO ESTADUAL PROF JOSEFA MARQUES (28002261)"
"Sergipe";"ESCOLA ESTADUAL TEOTONIO ALVES CHINA (28002865)"
"Sergipe";"COLEGIO ESTADUAL PEDRO ALVES DE SOUZA (28003047)"
"Sergipe";"COLEGIO ESTADUAL QUILOMBOLA 27 DE MAIO (28003055)"
"Sergipe";"COLEGIO ESTADUAL CEL MAYNARD GOMES (28003071)"
"Sergipe";"COLEGIO INDIGENA ESTADUAL DOM JOSE BRANDAO DE CASTRO (28003535)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR ARTUR FORTES (28003551)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR GENTIL TAVARES DA MOTA (28004060)"
"Sergipe";"ESCOLA RURAL ALAGADICO (28004159)"
"Sergipe";"ESC RURAL MOCAMBO (28004167)"
"Sergipe";"COLEGIO ESTADUAL MARTINHO GARCEZ (28004256)"
"Sergipe";"COLEGIO ESTADUAL JOAO SALONIO (28004264)"
"Sergipe";"COLEGIO ESTADUAL AUGUSTO FRANCO (28004582)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR GENARO DANTAS SILVA (28004701)"
"Sergipe";"COLEGIO ESTADUAL ABDIAS BEZERRA (28004809)"
"Sergipe";"ESCOLA ESTADUAL PROFESSORA MARIA DO CARMO SANTOS (28004817)"
"Sergipe";"COLEGIO ESTADUAL JOSUE PASSOS (28005155)"
"Sergipe";"COLEGIO ESTADUAL FRANCISCO FIGUEIREDO (28005163)"
"Sergipe";"ESC ESTADUAL MILTON AZEVEDO (28005198)"
"Sergipe";"COLEGIO ESTADUAL NACOES UNIDAS (28005201)"
"Sergipe";"COLEGIO ESTADUAL ALCEBIADES PAES (28005651)"
"Sergipe";"COLEGIO ESTADUAL EMILIANO GUIMARAES (28005759)"
"Sergipe";"COLEGIO ESTADUAL ALMIRANTE BARROSO (28005848)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR FERNANDO AZEVEDO (28006046)"
"Sergipe";"COLEGIO ESTADUAL GENERAL CALAZANS (28006330)"
"Sergipe";"COLEGIO ESTADUAL MIGUEL DAS GRACAS (28006356)"
"Sergipe";"COLEGIO ESTADUAL DEPUTADO GUIDO AZEVEDO (28006542)"
"Sergipe";"COLEGIO ESTADUAL PEDRO DINIZ GONCALVES (28006569)"
"Sergipe";"COLEGIO ESTADUAL GUILHERME CAMPOS (28006720)"
"Sergipe";"COLEGIO ESTADUAL ROQUE JOSE DE SOUZA (28006739)"
"Sergipe";"ESCOLA ESTADUAL VICENTE MACHADO MENEZES (28006950)"
"Sergipe";"COLEGIO ESTADUAL MURILO BRAGA (28007000)"
"Sergipe";"COLEGIO ESTADUAL PADRE MENDONCA (28007140)"
"Sergipe";"COLEGIO ESTADUAL DR AIRTON TELES (28007158)"
"Sergipe";"COLEGIO ESTADUAL DR AUGUSTO CESAR LEITE (28007166)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR NESTOR CARVALHO LIMA (28007190)"
"Sergipe";"ESCOLA ESTADUAL GUILHERMINO BEZERRA (28007204)"
"Sergipe";"ESC ROTARY DR CARLOS MELO (28007425)"
"Sergipe";"ESCOLA RURAL POVOADO MANGABEIRA (28007565)"
"Sergipe";"COLEGIO ESTADUAL EDUARDO SILVEIRA (28007816)"
"Sergipe";"ESCOLA ESTADUAL ELIEZER PORTO (28007832)"
"Sergipe";"ESCOLA ESTADUAL DEPUTADO MANOEL TELES (28007840)"
"Sergipe";"COLEGIO ESTADUAL MARCOLINO CRUZ SANTOS (28007867)"
"Sergipe";"COLEGIO ESTADUAL SAO JOSE (28008057)"
"Sergipe";"COLEGIO ESTADUAL JOSE JOAQUIM CARDOSO (28008227)"
"Sergipe";"COLEGIO ESTADUAL DJENAL TAVARES DE QUEIROZ (28008235)"
"Sergipe";"COLEGIO ESTADUAL PROFESSORA MARIA DA GLORIA COSTA (28008243)"
"Sergipe";"COLEGIO ESTADUAL EMELIANO RIBEIRO (28008421)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR JOAO DE OLIVEIRA (28008677)"
"Sergipe";"ESCOLA ESTADUAL ANTONIO MUNIZ DE SOUZA (28008731)"
"Sergipe";"ESCOLA ESTADUAL EPIFANIO DORIA (28008782)"
"Sergipe";"ESCOLA ESTADUAL SAO JOSE (28009134)"
"Sergipe";"ESCOLA ESTADUAL SEBASTIAO DA FONSECA (28009223)"
"Sergipe";"C R E J A PROF MARCOS FERREIRA (28009266)"
"Sergipe";"ESCOLA ESTADUAL PEDRO VALADARES (28009363)"
"Sergipe";"ESCOLA ESTADUAL MARIA DE LOURDES SILVEIRA LEITE (28009380)"
"Sergipe";"CENTRO DE EXCELENCIA DR MILTON DORTAS (28009398)"
"Sergipe";"ESCOLA ESTADUAL ARISTEU CARLOS VALADARES (28009401)"
"Sergipe";"COLEGIO ESTADUAL SENADOR LOURIVAL BAPTISTA (28009487)"
"Sergipe";"ESCOLA ESTADUAL JOSE DE CARVALHO DEDA (28009533)"
"Sergipe";"ESCOLA ESTADUAL VEREADOR MANOEL SOBRINHO (28009576)"
"Sergipe";"COLEGIO ESTADUAL FAUSTO CARDOSO (28009851)"
"Sergipe";"ESCOLA ESTADUAL JOAO DE MATTOS CARVALHO (28009894)"
"Sergipe";"ESCOLA ESTADUAL JOAO FERREIRA DE MATOS (28010060)"
"Sergipe";"COLEGIO ESTADUAL ABELARDO BARRETO DO ROSARIO (28010132)"
"Sergipe";"COLEGIO ESTADUAL MARIA ROSA DE OLIVEIRA (28010450)"
"Sergipe";"ESCOLA ESTADUAL JOAO ANTONIO CESAR (28010728)"
"Sergipe";"ESCOLA ESTADUAL PRESIDENTE CASTELO BRANCO (28010817)"
"Sergipe";"COLEGIO ESTADUAL TOBIAS BARRETO (28010825)"
"Sergipe";"ESCOLA ESTADUAL ROSINHA FELIPE (28010868)"
"Sergipe";"COLEGIO ESTADUAL LUIZ ALVES DE OLIVEIRA (28011058)"
"Sergipe";"COLEGIO ESTADUAL MONSENHOR JUAREZ SANTOS PRATA (28011074)"
"Sergipe";"COLEGIO ESTADUAL SILVIO ROMERO (28011082)"
"Sergipe";"COLEGIO ESTADUAL PROF ABELARDO ROMERO DANTAS (28011104)"
"Sergipe";"ESC ROTARY CLUBE (28011945)"
"Sergipe";"COLEGIO ESTADUAL DR EVANDRO MENDES (28012054)"
"Sergipe";"ESCOLA ESTADUAL NOSSA SRA DA PIEDADE (28012062)"
"Sergipe";"ESCOLA ESTADUAL MONSENHOR MARINHO (28012100)"
"Sergipe";"ESCOLA ESTADUAL SENADOR LEITE NETO (28012119)"
"Sergipe";"ESCOLA ESTADUAL LOURIVAL FONTES (28012143)"
"Sergipe";"COLEGIO ESTADUAL NAPOLEAO DE MENEZES ALVES (28012151)"
"Sergipe";"COLEGIO ESTADUAL DR OSMAN HORA FONTES (28012542)"
"Sergipe";"COLEGIO ESTADUAL MANOEL JOAQUIM DE OLIVEIRA CAMPOS (28012631)"
"Sergipe";"COLEGIO ESTADUAL DR LUIZ GARCIA (28012720)"
"Sergipe";"COLEGIO ESTADUAL QUILOMBOLA 03 DE MAIO (28012739)"
"Sergipe";"COLEGIO ESTADUAL SAO FRANCISCO DE ASSIS (28012836)"
"Sergipe";"ESC ESTADUAL DR ERONIDES DE CARVALHO (28012984)"
"Sergipe";"COLEGIO ESTADUAL MANOEL DANTAS (28013018)"
"Sergipe";"COLEGIO ESTADUAL DR JESSE TRINDADE (28013093)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR ANTONIO CALIXTO DE FIGUEIREDO CRUZ (28013158)"
"Sergipe";"ESCOLA ESTADUAL MANOEL ANTONIO PEREIRA (28013212)"
"Sergipe";"COLEGIO ESTADUAL CALDAS JUNIOR (28013247)"
"Sergipe";"CENTRO DE EXCELENCIA MARECHAL PEREIRA LOBO (28013298)"
"Sergipe";"ESCOLA ESTADUAL ZECA PEREIRA (28013301)"
"Sergipe";"COLEGIO ESTADUAL GOVERNADOR GERAL MANOEL DE MIRANDA (28013310)"
"Sergipe";"ESCOLA DE ENSINO FUNDAMENTAL CARMELIA LEMOS SERRA DANTAS (28013379)"
"Sergipe";"ESCOLA DE ENSINO FUNDAMENTAL SAGRADA FAMILIA (28013476)"
"Sergipe";"COLEGIO ESTADUAL MONSENHOR FERNANDO GRACA LEITE (28013514)"
"Sergipe";"COLEGIO ESTADUAL ALMIRANTE TAMANDARE (28013620)"
"Sergipe";"COLEGIO ESTADUAL CEL JOAO FERNANDES DE BRITTO (28013700)"
"Sergipe";"CENTRO DE EXCELENCIA JOANA DE FREITAS BARBOSA (28013719)"
"Sergipe";"ESCOLA ESTADUAL DOM ANTONIO DOS SANTOS CABRAL (28013840)"
"Sergipe";"ESCOLA ESTADUAL GRACCHO CARDOSO (28013867)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR CEZARIO SIQUEIRA (28013875)"
"Sergipe";"ESCOLA ESTADUAL DOUTORA MARIA DO CARMO ALVES (28013913)"
"Sergipe";"COLEGIO ESTADUAL ANTONIO MATHIAS BARROSO (28013921)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR GOMES NETO (28013972)"
"Sergipe";"COLEGIO ESTADUAL JOSE GUIMARAES LIMA (28013980)"
"Sergipe";"ESCOLA ESTADUAL MONSENHOR ERALDO BARBOSA DE ALMEIDA (28014081)"
"Sergipe";"ESCOLINHA ANA LUIZA DORTAS VALADARES (28014111)"
"Sergipe";"COLEGIO ESTADUAL IRMA MARIA CLEMENCIA (28014138)"
"Sergipe";"COLEGIO ESTADUAL EDELZIO VIEIRA DE MELO (28014146)"
"Sergipe";"ESCOLA ESTADUAL PROFESSORA MARIA BERENICE BARRETO ALVES (28014170)"
"Sergipe";"ESCOLA ESTADUAL MARIA DA GLORIA MOTA CABRAL (28014219)"
"Sergipe";"ESCOLINHA TIA LEA (28014537)"
"Sergipe";"COLEGIO ESTADUAL COELHO E CAMPOS (28014553)"
"Sergipe";"PRE ESCOLAR MENINO JESUS (28014596)"
"Sergipe";"ESCOLA ESTADUAL JOSE ARAUJO LEITE (28014650)"
"Sergipe";"CENTRO DE EXCELENCIA DR JOAO DE MELO PRADO (28014693)"
"Sergipe";"COLEGIO ESTADUAL DR EDELZIO VIEIRA DE MELO (28014812)"
"Sergipe";"COLEGIO ESTADUAL CEL JOSE JOAQUIM BARBOSA (28014839)"
"Sergipe";"COLEGIO ESTADUAL SENADOR GONCALO ROLLEMBERG (28015002)"
"Sergipe";"COLEGIO ESTADUAL JOSINO MENEZES (28015355)"
"Sergipe";"ESCOLA ESTADUAL OTAVIO BEZERRA (28015444)"
"Sergipe";"ESCOLA ESTADUAL MANOEL REINALDO DOS SANTOS (28015460)"
"Sergipe";"COLEGIO EST PROF ROBERTA RAMALHO DE SOUZA (28015479)"
"Sergipe";"COLEGIO ESTADUAL DR LEANDRO MACIEL (28015622)"
"Sergipe";"ESC ESTADUAL NOSSA SENHORA SANTANA (28015762)"
"Sergipe";"COLEGIO ESTADUAL JOSE AMARAL LEMOS (28015983)"
"Sergipe";"COLEGIO ESTADUAL JOAO DIAS GUIMARAES (28016106)"
"Sergipe";"COLEGIO ESTADUAL POETA JOSE SAMPAIO (28016165)"
"Sergipe";"COLEGIO ESTADUAL PROFESSORA MARIA CONCEICAO DE SANTANA (28016300)"
"Sergipe";"COLEGIO ESTADUAL PROF ZIZINHA GUIMARAES (28016319)"
"Sergipe";"ESCOLA ESTADUAL JOAO RIBEIRO (28016335)"
"Sergipe";"ESCOLA ESTADUAL CONEGO FILADELFO OLIVEIRA (28016360)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR ANTONIO NOBRE DE ALMEIDA (28016440)"
"Sergipe";"ESCOLA RURAL POVOADO MUSSUCA (28016521)"
"Sergipe";"COLEGIO ESTADUAL DOUTOR ALCIDES PEREIRA (28016637)"
"Sergipe";"COLEGIO ESTADUAL LEANDRO MACIEL (28016890)"
"Sergipe";"COLEGIO ESTADUAL PROF ROGACIANO M LEAO BRASIL (28016971)"
"Sergipe";"COLEGIO ESTADUAL ESPERIDIAO MONTEIRO (28016980)"
"Sergipe";"ESCOLA MENINO JESUS DE SION (28017129)"
"Sergipe";"CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO JOAO CARDOSO NASCIMENTO JUNIOR (28017285)"
"Sergipe";"CENTRO DE REFERENCIA DE EDUCACAO DE JOVENS E ADULTOS PROFESSOR SEVERINO UCHOA (28017315)"
"Sergipe";"CENTRO DE EXCELENCIA ATHENEU SERGIPENSE (28017838)"
"Sergipe";"COLEGIO ESTADUAL JACKSON DE FIGUEIREDO (28017846)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR PAULO FREIRE (28017854)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR JOAO COSTA (28017862)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR BENEDITO OLIVEIRA (28018117)"
"Sergipe";"COLEGIO ESTADUAL IVO DO PRADO (28018125)"
"Sergipe";"ESCOLA ESTADUAL JACINTHO DE FIGUEIREDO MARTINS (28018290)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR JOAQUIM VIEIRA SOBRAL (28018320)"
"Sergipe";"COLEGIO ESTADUAL SECRETARIO DE ESTADO FRANCISCO ROSA SANTOS (28018389)"
"Sergipe";"CENTRO DE EXCELENCIA JOSE ROLLEMBERG LEITE (28018397)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR GONCALO ROLLEMBERG LEITE (28018400)"
"Sergipe";"COLEGIO ESTADUAL GOV AUGUSTO FRANCO (28018419)"
"Sergipe";"COLEGIO ESTADUAL BARAO DE MAUA (28018435)"
"Sergipe";"CENTRO DE EXCELENCIA DOM LUCIANO JOSE CABRAL DUARTE (28018451)"
"Sergipe";"COLEGIO ESTADUAL LEANDRO MACIEL (28018460)"
"Sergipe";"CENTRO DE EXCELENCIA PROFESSOR JOSE CARLOS DE SOUSA (28018478)"
"Sergipe";"CENTRO DE EXCELENCIA PROFESSORA MARIA IVANDA DE CARVALHO NASCIMENTO (28018486)"
"Sergipe";"COLEGIO ESTADUAL NELSON MANDELA (28018494)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR ARICIO FORTES (28018508)"
"Sergipe";"COLEGIO ESTADUAL TOBIAS BARRETO (28018516)"
"Sergipe";"ESCOLA ESTADUAL 11 DE AGOSTO (28018540)"
"Sergipe";"COLEGIO ESTADUAL 17 DE MARCO (28018567)"
"Sergipe";"COLEGIO ESTADUAL 24 DE OUTUBRO (28018575)"
"Sergipe";"ESCOLA ESTADUAL 8 DE JULHO (28018583)"
"Sergipe";"COLEGIO ESTADUAL ALCEU AMOROSO LIMA (28018591)"
"Sergipe";"ESC ESTADUAL DR MANOEL LUIZ (28018648)"
"Sergipe";"ESCOLA ESTADUAL EMBAIXADOR BILAC PINTO (28018656)"
"Sergipe";"ESCOLA ESTADUAL JOAO PAULO II (28018680)"
"Sergipe";"COLEGIO ESTADUAL JORNALISTA PAULO COSTA (28018702)"
"Sergipe";"ESCOLA ESTADUAL JOSE AUGUSTO FERRAZ (28018729)"
"Sergipe";"ESCOLA ESTADUAL JOSE DE ALENCAR CARDOSO (28018737)"
"Sergipe";"ESCOLA ESTADUAL PROFESSORA JUDITE OLIVEIRA (28018745)"
"Sergipe";"COLEGIO ESTADUAL LEONOR TELES DE MENEZES (28018761)"
"Sergipe";"ESCOLA ESTADUAL MONSENHOR CARLOS CAMELIO COSTA (28018796)"
"Sergipe";"ESCOLA ESTADUAL MONTEIRO LOBATO (28018800)"
"Sergipe";"COLEGIO ESTADUAL OLAVO BILAC (28018818)"
"Sergipe";"ESCOLA ESTADUAL OLIMPIA BITTENCOURT (28018826)"
"Sergipe";"ESCOLA ESTADUAL POETA GARCIA ROSA (28018842)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR ACRISIO CRUZ (28018869)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR FRANCISCO PORTUGAL (28018885)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR MANOEL FRANCO FREIRE (28018893)"
"Sergipe";"COLEGIO ESTADUAL PROFESSORA OFENISIA SOARES FREIRE (28018915)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR RUY ELOY (28018923)"
"Sergipe";"COLEGIO ESTADUAL PROFESSORA AUREA MELO (28018931)"
"Sergipe";"CENTRO DE EXCELENCIA SANTOS DUMONT (28018940)"
"Sergipe";"ESCOLA ESTADUAL SAO CRISTOVAO (28018958)"
"Sergipe";"ESCOLA SAO LOURENCO (28018966)"
"Sergipe";"ESC ESTADUAL SENADOR LEITE NETO (28018974)"
"Sergipe";"ESCOLA ESTADUAL DESEMBARGADOR JOAO BOSCO DE ANDRADE LIMA (28019024)"
"Sergipe";"ESCOLA ESTADUAL CLODOALDO DE ALENCAR (28019040)"
"Sergipe";"ESCOLA ESTADUAL PROF VALNIR CHAGAS (28019059)"
"Sergipe";"COLEGIO ESTADUAL MINISTRO PETRONIO PORTELA (28019067)"
"Sergipe";"COLEGIO ESTADUAL JOHN KENNEDY (28019164)"
"Sergipe";"ESCOLA ESTADUAL MANOEL DIONIZIO DE SANTANA (28019172)"
"Sergipe";"COLEGIO ESTADUAL PAULINO NASCIMENTO (28019180)"
"Sergipe";"ESCOLA ESTADUAL PROF� LUCILA MORAES CHAVES (28019350)"
"Sergipe";"ESCOLA ESTADUAL 8 DE MAIO (28019520)"
"Sergipe";"COLEGIO ESTADUAL CEL FRANCISCO DE SOUZA PORTO (28019717)"
"Sergipe";"COLEGIO ESTADUAL GENERAL SIQUEIRA (28019725)"
"Sergipe";"ESCOLA ESTADUAL JOSE DA SILVA RIBEIRO FILHO (28019741)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR ARTHUR FORTES (28019768)"
"Sergipe";"ESCOLA ESTADUAL RODRIGUES DOREA (28019784)"
"Sergipe";"INSTITUTO DE EDUCACAO RUI BARBOSA (28019806)"
"Sergipe";"ESCOLA ESTADUAL AUGUSTO MAYNARD (28019911)"
"Sergipe";"ESCOLA EUVALDO DINIZ GONCALVES (28019938)"
"Sergipe";"ESCOLA ESTADUAL PROF MYRIAM DE OLIVEIRA SANTOS MELO (28020111)"
"Sergipe";"ESCOLA ESTADUAL SAO JOSE (28020235)"
"Sergipe";"COLEGIO ESTADUAL DR CARLOS FIRPO (28020308)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR JOSE FRANKLIN (28020340)"
"Sergipe";"ESCOLAS REUNIDAS COELHO NETO (28020367)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR JOSE BARRETO FONTES (28020421)"
"Sergipe";"COLEGIO ESTADUAL PROF LEAO MAGNO BRASIL (28020448)"
"Sergipe";"COLEGIO ESTADUAL PROFESSOR ANTONIO FONTES FREITAS (28020456)"
"Sergipe";"COLEGIO ESTADUAL ALFREDO MONTES (28020464)"
"Sergipe";"ESCOLA ESTADUAL JORGE AMADO (28020472)"
"Sergipe";"COLEGIO ESTADUAL JUSCELINO KUBITSCHEK (28020480)"
"Sergipe";"ESCOLA ESTADUAL POETA JOAO FREIRE RIBEIRO (28020499)"
"Sergipe";"COLEGIO ESTADUAL FREI INOCENCIO (28020502)"
"Sergipe";"ESCOLA ESTADUAL JOAO ARLINDO DE JESUS (28020510)"
"Sergipe";"COLEGIO ESTADUAL POETA JOSE SAMPAIO (28020529)"
"Sergipe";"ESCOLA ESTADUAL PROFESSORA JULIA TELES (28020537)"
"Sergipe";"ESCOLA RURAL POVOADO CALUMBI (28020707)"
"Sergipe";"ESCOLA ESTADUAL RURAL EDUCADOR PAULO FREIRE (28020715)"
"Sergipe";"ESC RURAL STELITA FALCAO (28020740)"
"Sergipe";"COLEGIO ESTADUAL JOAO BATISTA NASCIMENTO (28020766)"
"Sergipe";"ESCOLA ESTADUAL MARINALVA ALVES (28020774)"
"Sergipe";"ESCOLA ESTADUAL PROF MARIA HERMINIA CALDAS (28020804)"
"Sergipe";"ESCOLA ESTADUAL DR JOSE FREIRE DA COSTA PINTO (28020871)"
"Sergipe";"ESCOLA ESTADUAL PROFESSOR DIOMEDES SANTOS DA SILVA (28020979)"
"Sergipe";"ESCOLA ESTADUAL PROF AGDA FONTES FERREIRA (28020987)"
"Sergipe";"ESCOLA ESTADUAL JORNALISTA CELIO NUNES (28020995)"
"Sergipe";"ESCOLA ESTADUAL PROF CECINHA MELO COSTA (28021002)"
"Sergipe";"COLEGIO ESTADUAL DEP ELISIO CARMELO (28021045)"
"Sergipe";"ESCOLA ESTADUAL WOLNEY LEAL DE MELO (28021096)"
"Sergipe";"ESCOLA ESTADUAL MANOEL PASSOS DE OLIVEIRA TELES (28021100)"
"Sergipe";"COLEGIO ESTADUAL PROF GLORITA PORTUGAL (28021142)"
"Sergipe";"COLEGIO ESTADUAL ARMINDO GUARANA (28021177)"
"Sergipe";"ESCOLA ESTADUAL SENADOR PAULO SARASATE (28021215)"
"Sergipe";"COLEGIO ESTADUAL PADRE GASPAR LOURENCO (28021223)"
"Sergipe";"COLEGIO ESTADUAL PROFESSORA OLGA BARRETO (28021231)"
"Sergipe";"ESCOLA RURAL VITORIA MIRANDA (28021541)"
"Sergipe";"ESCOLA ESTADUAL PROFESSORA NEYDE MESQUITA (28021568)"
"Sergipe";"ESCOLA REUNIDA ADELAIDE GARCEZ CALDAS BARRETO (28021673)"
"Sergipe";"ESCOLA ESTADUAL LUIZ GUIMARAES (28021754)"
